region_id,time_slot,day_of_week,supply,demand,demand_supply_gap
20,109,2,375,1311,936
20,109,3,287,1282,995
20,109,4,535,1426,891
20,109,5,11,522,511
20,109,6,10,420,410
20,110,0,59,885,826
20,110,1,86,882,796
20,110,2,254,1091,837
20,110,3,384,1199,815
20,110,4,269,1081,812
20,110,5,15,424,409
20,110,6,6,387,381
20,111,0,24,776,752
20,111,1,32,763,731
20,111,2,171,923,752
20,111,3,121,976,855
20,111,4,146,902,756
20,111,5,11,439,428
20,111,6,13,382,369
20,112,0,12,632,620
20,112,1,17,661,644
20,112,2,124,794,670
20,112,3,16,693,677
20,112,4,38,674,636
20,112,5,17,376,359
20,112,6,9,343,334
20,113,0,17,632,615
20,113,1,19,588,569
20,113,2,38,665,627
20,113,3,25,650,625
20,113,4,16,551,535
20,113,5,6,354,348
20,113,6,13,313,300
20,114,0,18,564,546
20,114,1,7,534,527
20,114,2,31,593,562
20,114,3,18,615,597
20,114,4,26,521,495
20,114,5,5,268,263
20,114,6,6,327,321
20,115,0,13,484,471
20,115,1,10,540,530
20,115,2,21,592,571
20,115,3,14,514,500
20,115,4,19,462,443
20,115,5,5,311,306
20,115,6,5,292,287
20,116,0,17,497,480
20,116,1,9,471,462
20,116,2,15,539,524
20,116,3,17,511,494
20,116,4,14,452,438
20,116,5,10,265,255
20,116,6,7,239,232
20,117,0,16,538,522
20,117,1,11,451,440
20,117,2,18,484,466
20,117,3,13,482,469
20,117,4,10,415,405
20,117,5,8,235,227
20,117,6,11,223,212
20,118,0,13,464,451
20,118,1,18,434,416
20,118,2,11,503,492
20,118,3,14,460,446
20,118,4,9,366,357
20,118,5,6,254,248
20,118,6,5,232,227
20,119,0,24,432,408
20,119,1,15,437,422
20,119,2,16,507,491
20,119,3,11,433,422
20,119,4,11,343,332
20,119,5,8,251,243
20,119,6,6,249,243
20,120,0,14,514,500
20,120,1,26,566,540
20,120,2,7,522,515
20,120,3,15,538,523
20,120,4,14,388,374
20,120,5,9,256,247
20,120,6,8,289,281
20,121,0,21,503,482
20,121,1,16,457,441
20,121,2,21,525,504
20,121,3,14,502,488
20,121,4,10,372,362
20,121,5,6,245,239
20,121,6,6,258,252
20,122,0,12,473,461
20,122,1,15,433,418
20,122,2,18,504,486
20,122,3,14,518,504
20,122,4,13,299,286
20,122,5,8,206,198
20,122,6,9,266,257
20,123,0,20,560,540
20,123,1,17,619,602
20,123,2,20,637,617
20,123,3,14,536,522
20,123,4,17,354,337
20,123,5,9,241,232
20,123,6,7,233,226
20,124,0,22,555,533
20,124,1,29,603,574
20,124,2,21,586,565
20,124,3,21,547,526
20,124,4,13,327,314
20,124,5,9,241,232
20,124,6,1,212,211
20,125,0,22,570,548
20,125,1,16,599,583
20,125,2,23,527,504
20,125,3,20,539,519
20,125,4,14,315,301
20,125,5,3,258,255
20,125,6,10,256,246
20,126,0,24,597,573
20,126,1,17,680,663
20,126,2,23,622,599
20,126,3,27,674,647
20,126,4,13,333,320
20,126,5,13,285,272
20,126,6,10,278,268
20,127,0,33,595,562
20,127,1,44,647,603
20,127,2,18,573,555
20,127,3,23,577,554
20,127,4,11,356,345
20,127,5,9,230,221
20,127,6,6,274,268
20,128,0,37,500,463
20,128,1,34,550,516
20,128,2,18,540,522
20,128,3,12,461,449
20,128,4,13,325,312
20,128,5,8,241,233
20,128,6,7,257,250
20,129,0,19,532,513
20,129,1,30,551,521
20,129,2,11,466,455
20,129,3,21,522,501
20,129,4,11,341,330
20,129,5,11,273,262
20,129,6,2,286,284
20,130,0,12,449,437
20,130,1,15,437,422
20,130,2,9,381,372
20,130,3,12,446,434
20,130,4,14,316,302
20,130,5,5,229,224
20,130,6,7,236,229
20,131,0,16,399,383
20,131,1,11,389,378
20,131,2,13,357,344
20,131,3,13,383,370
20,131,4,5,270,265
20,131,5,9,241,232
20,131,6,7,217,210
20,132,0,14,415,401
20,132,1,16,399,383
20,132,2,7,376,369
20,132,3,16,424,408
20,132,4,17,327,310
20,132,5,16,252,236
20,132,6,9,215,206
20,133,0,11,337,326
20,133,1,12,363,351
20,133,2,5,316,311
20,133,3,11,324,313
20,133,4,15,253,238
20,133,5,56,280,224
20,133,6,7,167,160
20,134,0,10,267,257
20,134,1,8,276,268
20,134,2,11,249,238
20,134,3,12,272,260
20,134,4,7,237,230
20,134,5,17,203,186
20,134,6,3,203,200
20,135,0,10,254,244
20,135,1,7,274,267
20,135,2,5,248,243
20,135,3,12,293,281
20,135,4,1,191,190
20,135,5,6,201,195
20,135,6,2,184,182
20,136,0,6,241,235
20,136,1,12,231,219
20,136,2,8,243,235
20,136,3,16,251,235
20,136,4,4,172,168
20,136,5,4,146,142
20,136,6,3,138,135
20,137,0,7,203,196
20,137,1,10,223,213
20,137,2,11,196,185
20,137,3,8,216,208
20,137,4,3,154,151
20,137,5,7,175,168
20,137,6,6,156,150
20,138,0,2,159,157
20,138,1,8,194,186
20,138,2,3,176,173
20,138,3,11,184,173
20,138,4,4,135,131
20,138,5,7,159,152
20,138,6,16,164,148
20,139,0,4,124,120
20,139,1,18,189,171
20,139,2,5,132,127
20,139,3,6,179,173
20,139,4,4,118,114
20,139,5,4,134,130
20,139,6,11,130,119
20,140,0,8,132,124
20,140,1,9,136,127
20,140,2,8,118,110
20,140,3,8,154,146
20,140,4,3,85,82
20,140,5,4,98,94
20,140,6,6,98,92
20,141,0,12,116,104
20,141,1,4,101,97
20,141,2,9,140,131
20,141,3,7,123,116
20,141,4,6,95,89
20,141,5,1,87,86
20,141,6,10,94,84
20,142,0,6,94,88
20,142,1,3,64,61
20,142,2,9,107,98
20,142,3,7,99,92
20,142,4,3,71,68
20,142,5,4,65,61
20,142,6,8,76,68
20,143,0,4,72,68
20,143,1,2,66,64
20,143,2,5,93,88
20,143,3,2,83,81
20,143,4,0,73,73
20,143,5,7,68,61
20,143,6,10,61,51
21,0,0,20,108,88
21,0,1,47,144,97
21,0,2,13,99,86
21,0,3,14,109,95
21,0,4,26,137,111
21,0,5,4,86,82
21,0,6,2,96,94
21,1,0,5,48,43
21,1,1,5,40,35
21,1,2,7,41,34
21,1,3,3,40,37
21,1,4,11,70,59
21,1,5,1,46,45
21,1,6,3,54,51
21,2,0,4,49,45
21,2,1,1,17,16
21,2,2,5,31,26
21,2,3,0,31,31
21,2,4,4,66,62
21,2,5,4,50,46
21,2,6,0,50,50
21,3,0,0,29,29
21,3,1,0,32,32
21,3,2,0,38,38
21,3,3,6,35,29
21,3,4,3,83,80
21,3,5,5,51,46
21,3,6,1,49,48
21,4,0,5,38,33
21,4,1,1,20,19
21,4,2,1,34,33
21,4,3,1,20,19
21,4,4,4,56,52
21,4,5,3,30,27
21,4,6,2,35,33
21,5,0,1,30,29
21,5,1,2,19,17
21,5,2,0,10,10
21,5,3,0,12,12
21,5,4,3,45,42
21,5,5,2,29,27
21,5,6,2,36,34
21,6,0,1,45,44
21,6,1,6,30,24
21,6,2,2,23,21
21,6,3,0,25,25
21,6,4,0,53,53
21,6,5,5,48,43
21,6,6,3,41,38
21,7,0,1,19,18
21,7,1,2,16,14
21,7,2,1,16,15
21,7,3,5,13,8
21,7,4,3,41,38
21,7,5,2,30,28
21,7,6,0,17,17
21,8,0,0,19,19
21,8,1,0,12,12
21,8,2,2,13,11
21,8,3,2,20,18
21,8,4,1,34,33
21,8,5,3,30,27
21,8,6,0,33,33
21,9,0,2,13,11
21,9,1,0,10,10
21,9,2,1,13,12
21,9,3,1,22,21
21,9,4,2,37,35
21,9,5,1,14,13
21,9,6,2,35,33
21,10,0,1,6,5
21,10,1,0,8,8
21,10,2,2,13,11
21,10,3,2,12,10
21,10,4,3,35,32
21,10,5,2,13,11
21,10,6,10,46,36
21,11,0,1,8,7
21,11,1,2,9,7
21,11,2,2,10,8
21,11,3,2,19,17
21,11,4,3,26,23
21,11,5,4,19,15
21,11,6,9,19,10
21,12,0,3,12,9
21,12,1,2,8,6
21,12,2,1,6,5
21,12,3,0,8,8
21,12,4,1,25,24
21,12,5,0,13,13
21,12,6,2,17,15
21,13,0,1,4,3
21,13,1,3,9,6
21,13,2,4,13,9
21,13,3,1,13,12
21,13,4,0,22,22
21,13,5,0,14,14
21,13,6,1,12,11
21,14,0,2,8,6
21,14,1,0,5,5
21,14,2,0,7,7
21,14,3,0,8,8
21,14,4,1,26,25
21,14,5,3,18,15
21,14,6,2,15,13
21,15,0,1,6,5
21,15,1,1,11,10
21,15,2,0,5,5
21,15,3,4,10,6
21,15,4,1,19,18
21,15,5,1,18,17
21,15,6,0,3,3
21,16,0,0,7,7
21,16,1,2,6,4
21,16,2,0,8,8
21,16,3,1,12,11
21,16,4,1,19,18
21,16,5,0,6,6
21,16,6,1,14,13
21,17,0,0,4,4
21,17,1,3,5,2
21,17,2,0,10,10
21,17,3,8,15,7
21,17,4,3,15,12
21,17,5,0,8,8
21,17,6,3,9,6
21,18,0,0,2,2
21,18,1,0,5,5
21,18,2,2,11,9
21,18,3,0,5,5
21,18,4,1,12,11
21,18,5,1,10,9
21,18,6,7,19,12
21,19,0,0,3,3
21,19,1,1,3,2
21,19,2,5,11,6
21,19,3,1,5,4
21,19,4,3,11,8
21,19,5,3,8,5
21,19,6,1,7,6
21,20,0,0,4,4
21,20,1,2,6,4
21,20,2,0,5,5
21,20,3,0,4,4
21,20,4,2,7,5
21,20,5,0,4,4
21,20,6,1,9,8
21,21,0,0,4,4
21,21,1,1,7,6
21,21,2,1,3,2
21,21,3,1,4,3
21,21,4,0,6,6
21,21,5,4,13,9
21,21,6,5,11,6
21,22,0,0,2,2
21,22,1,1,1,0
21,22,2,0,2,2
21,22,3,2,5,3
21,22,4,1,10,9
21,22,5,5,15,10
21,22,6,6,14,8
21,23,1,1,3,2
21,23,3,6,10,4
21,23,4,2,8,6
21,23,5,6,17,11
21,23,6,1,8,7
21,24,0,0,2,2
21,24,1,0,3,3
21,24,2,0,1,1
21,24,3,5,10,5
21,24,4,0,7,7
21,24,5,6,10,4
21,24,6,0,4,4
21,25,0,0,3,3
21,25,1,2,4,2
21,25,2,0,1,1
21,25,3,1,4,3
21,25,4,0,4,4
21,25,5,1,1,0
21,25,6,0,3,3
21,26,0,1,3,2
21,26,1,0,5,5
21,26,2,0,3,3
21,26,3,4,12,8
21,26,4,1,6,5
21,26,5,0,6,6
21,26,6,0,5,5
21,27,0,0,2,2
21,27,2,1,3,2
21,27,3,8,14,6
21,27,4,0,7,7
21,27,5,1,3,2
21,27,6,0,4,4
21,28,1,1,3,2
21,28,2,3,6,3
21,28,3,0,3,3
21,28,4,1,7,6
21,28,5,2,9,7
21,28,6,1,1,0
21,29,0,1,3,2
21,29,1,2,6,4
21,29,2,0,3,3
21,29,3,2,3,1
21,29,4,3,9,6
21,29,5,2,12,10
21,29,6,2,7,5
21,30,0,4,9,5
21,30,1,0,2,2
21,30,2,0,2,2
21,30,3,1,5,4
21,30,4,2,7,5
21,30,5,0,4,4
21,30,6,2,7,5
21,31,1,0,3,3
21,31,2,3,4,1
21,31,3,2,12,10
21,31,4,0,2,2
21,31,5,0,5,5
21,31,6,0,6,6
21,32,0,0,6,6
21,32,1,3,9,6
21,32,2,2,6,4
21,32,3,1,10,9
21,32,4,0,7,7
21,32,5,5,8,3
21,32,6,3,11,8
21,33,0,0,6,6
21,33,1,4,9,5
21,33,2,2,7,5
21,33,3,2,9,7
21,33,4,6,16,10
21,33,5,9,12,3
21,33,6,5,9,4
21,34,0,0,6,6
21,34,1,1,9,8
21,34,2,3,12,9
21,34,3,4,12,8
21,34,4,11,21,10
21,34,5,6,18,12
21,34,6,8,16,8
21,35,0,2,12,10
21,35,1,8,16,8
21,35,2,5,18,13
21,35,3,6,11,5
21,35,4,16,41,25
21,35,5,8,20,12
21,35,6,4,11,7
21,36,0,9,23,14
21,36,1,14,28,14
21,36,2,7,19,12
21,36,3,2,17,15
21,36,4,26,40,14
21,36,5,4,21,17
21,36,6,6,19,13
21,37,0,8,24,16
21,37,1,11,27,16
21,37,2,8,28,20
21,37,3,14,32,18
21,37,4,20,50,30
21,37,5,2,19,17
21,37,6,2,16,14
21,38,0,12,33,21
21,38,1,9,45,36
21,38,2,10,44,34
21,38,3,6,33,27
21,38,4,17,54,37
21,38,5,0,23,23
21,38,6,3,23,20
21,39,0,4,68,64
21,39,1,4,47,43
21,39,2,1,40,39
21,39,3,3,51,48
21,39,4,5,53,48
21,39,5,3,42,39
21,39,6,1,32,31
21,40,0,3,63,60
21,40,1,1,52,51
21,40,2,0,60,60
21,40,3,2,86,84
21,40,4,3,61,58
21,40,5,1,62,61
21,40,6,4,51,47
21,41,0,2,90,88
21,41,1,6,88,82
21,41,2,1,97,96
21,41,3,2,93,91
21,41,4,6,94,88
21,41,5,1,49,48
21,41,6,3,56,53
21,42,0,8,178,170
21,42,1,1,157,156
21,42,2,4,171,167
21,42,3,4,182,178
21,42,4,4,137,133
21,42,5,3,71,68
21,42,6,2,89,87
21,43,0,5,251,246
21,43,1,2,190,188
21,43,2,6,205,199
21,43,3,8,210,202
21,43,4,12,198,186
21,43,5,1,108,107
21,43,6,2,86,84
21,44,0,4,327,323
21,44,1,8,319,311
21,44,2,7,342,335
21,44,3,4,344,340
21,44,4,9,207,198
21,44,5,5,158,153
21,44,6,7,122,115
21,45,0,13,458,445
21,45,1,12,436,424
21,45,2,4,446,442
21,45,3,13,492,479
21,45,4,11,337,326
21,45,5,3,237,234
21,45,6,3,162,159
21,46,0,15,537,522
21,46,1,14,523,509
21,46,2,7,534,527
21,46,3,47,587,540
21,46,4,5,429,424
21,46,5,4,236,232
21,46,6,4,207,203
21,47,0,11,468,457
21,47,1,14,482,468
21,47,2,5,527,522
21,47,3,43,575,532
21,47,4,2,380,378
21,47,5,2,226,224
21,47,6,3,181,178
21,48,0,20,778,758
21,48,1,21,750,729
21,48,2,19,763,744
21,48,3,172,910,738
21,48,4,10,565,555
21,48,5,6,335,329
21,48,6,2,243,241
21,49,0,313,1070,757
21,49,1,250,1054,804
21,49,2,89,921,832
21,49,3,212,1019,807
21,49,4,41,682,641
21,49,5,9,399,390
21,49,6,8,297,289
21,50,0,78,694,616
21,50,1,65,671,606
21,50,2,15,606,591
21,50,3,74,696,622
21,50,4,8,458,450
21,50,5,11,292,281
21,50,6,5,250,245
21,51,0,15,705,690
21,51,1,18,682,664
21,51,2,13,670,657
21,51,3,31,736,705
21,51,4,9,534,525
21,51,5,4,367,363
21,51,6,4,330,326
21,52,0,152,932,780
21,52,1,97,918,821
21,52,2,69,859,790
21,52,3,146,974,828
21,52,4,22,597,575
21,52,5,18,435,417
21,52,6,9,344,335
21,53,0,48,561,513
21,53,1,44,599,555
21,53,2,41,545,504
21,53,3,37,559,522
21,53,4,8,417,409
21,53,5,16,298,282
21,53,6,3,235,232
21,54,0,3,361,358
21,54,1,5,342,337
21,54,2,7,378,371
21,54,3,6,408,402
21,54,4,8,291,283
21,54,5,10,261,251
21,54,6,9,191,182
21,55,0,8,302,294
21,55,1,4,294,290
21,55,2,7,300,293
21,55,3,1,273,272
21,55,4,6,282,276
21,55,5,3,243,240
21,55,6,4,187,183
21,56,0,21,246,225
21,56,1,8,285,277
21,56,2,7,293,286
21,56,3,12,305,293
21,56,4,4,276,272
21,56,5,2,220,218
21,56,6,5,189,184
21,57,0,4,228,224
21,57,1,7,253,246
21,57,2,9,234,225
21,57,3,6,286,280
21,57,4,8,258,250
21,57,5,8,273,265
21,57,6,4,175,171
21,58,0,9,282,273
21,58,1,15,271,256
21,58,2,7,292,285
21,58,3,8,292,284
21,58,4,9,251,242
21,58,5,9,279,270
21,58,6,7,224,217
21,59,0,7,173,166
21,59,1,7,205,198
21,59,2,5,230,225
21,59,3,11,225,214
21,59,4,5,220,215
21,59,5,2,210,208
21,59,6,5,184,179
21,60,0,4,159,155
21,60,1,2,166,164
21,60,2,6,205,199
21,60,3,6,186,180
21,60,4,1,209,208
21,60,5,3,179,176
21,60,6,5,160,155
21,61,0,3,189,186
21,61,1,7,176,169
21,61,2,10,160,150
21,61,3,3,184,181
21,61,4,3,179,176
21,61,5,8,181,173
21,61,6,7,189,182
21,62,0,4,162,158
21,62,1,6,144,138
21,62,2,5,166,161
21,62,3,6,171,165
21,62,4,9,172,163
21,62,5,4,182,178
21,62,6,5,178,173
21,63,0,2,153,151
21,63,1,7,168,161
21,63,2,3,161,158
21,63,3,4,170,166
21,63,4,9,183,174
21,63,5,4,178,174
21,63,6,4,214,210
21,64,0,3,204,201
21,64,1,5,162,157
21,64,2,6,171,165
21,64,3,2,151,149
21,64,4,5,234,229
21,64,5,5,190,185
21,64,6,6,173,167
21,65,0,9,144,135
21,65,1,6,165,159
21,65,2,9,170,161
21,65,3,2,207,205
21,65,4,14,201,187
21,65,5,1,205,204
21,65,6,4,186,182
21,66,0,2,170,168
21,66,1,7,137,130
21,66,2,5,193,188
21,66,3,4,198,194
21,66,4,11,213,202
21,66,5,4,202,198
21,66,6,14,191,177
21,67,0,3,191,188
21,67,1,6,172,166
21,67,2,6,223,217
21,67,3,5,214,209
21,67,4,11,232,221
21,67,5,10,217,207
21,67,6,11,217,206
21,68,0,16,206,190
21,68,1,6,194,188
21,68,2,8,198,190
21,68,3,6,208,202
21,68,4,17,227,210
21,68,5,2,202,200
21,68,6,6,197,191
21,69,0,11,234,223
21,69,1,13,224,211
21,69,2,21,234,213
21,69,3,13,247,234
21,69,4,27,261,234
21,69,5,9,207,198
21,69,6,6,228,222
21,70,0,5,192,187
21,70,1,5,218,213
21,70,2,35,250,215
21,70,3,4,201,197
21,70,4,33,245,212
21,70,5,1,209,208
21,70,6,9,247,238
21,71,0,9,212,203
21,71,1,6,216,210
21,71,2,15,254,239
21,71,3,7,248,241
21,71,4,18,235,217
21,71,5,16,244,228
21,71,6,7,230,223
21,72,0,8,231,223
21,72,1,6,222,216
21,72,2,7,259,252
21,72,3,11,228,217
21,72,4,12,287,275
21,72,5,7,239,232
21,72,6,4,230,226
21,73,0,3,197,194
21,73,1,2,192,190
21,73,2,6,216,210
21,73,3,9,224,215
21,73,4,9,219,210
21,73,5,6,225,219
21,73,6,8,224,216
21,74,0,9,211,202
21,74,1,5,200,195
21,74,2,8,228,220
21,74,3,10,227,217
21,74,4,12,265,253
21,74,5,8,217,209
21,74,6,2,241,239
21,75,0,5,220,215
21,75,1,5,243,238
21,75,2,12,270,258
21,75,3,9,255,246
21,75,4,9,293,284
21,75,5,6,245,239
21,75,6,8,256,248
21,76,0,12,277,265
21,76,1,8,235,227
21,76,2,9,224,215
21,76,3,7,231,224
21,76,4,20,284,264
21,76,5,3,223,220
21,76,6,5,246,241
21,77,0,14,231,217
21,77,1,15,273,258
21,77,2,13,282,269
21,77,3,5,239,234
21,77,4,6,271,265
21,77,5,5,236,231
21,77,6,2,231,229
21,78,0,12,252,240
21,78,1,14,260,246
21,78,2,11,293,282
21,78,3,4,256,252
21,78,4,5,234,229
21,78,5,6,233,227
21,78,6,11,288,277
21,79,0,5,230,225
21,79,1,6,253,247
21,79,2,7,253,246
21,79,3,6,262,256
21,79,4,11,265,254
21,79,5,9,229,220
21,79,6,8,267,259
21,80,0,4,225,221
21,80,1,8,228,220
21,80,2,8,220,212
21,80,3,9,213,204
21,80,4,9,262,253
21,80,5,7,234,227
21,80,6,6,244,238
21,81,0,7,201,194
21,81,1,12,230,218
21,81,2,6,231,225
21,81,3,6,217,211
21,81,4,11,248,237
21,81,5,12,224,212
21,81,6,6,227,221
21,82,0,11,203,192
21,82,1,6,205,199
21,82,2,6,191,185
21,82,3,7,226,219
21,82,4,6,222,216
21,82,5,7,228,221
21,82,6,3,258,255
21,83,0,7,181,174
21,83,1,9,202,193
21,83,2,10,240,230
21,83,3,16,208,192
21,83,4,12,283,271
21,83,5,5,213,208
21,83,6,6,281,275
21,84,0,7,176,169
21,84,1,6,221,215
21,84,2,7,204,197
21,84,3,12,234,222
21,84,4,7,261,254
21,84,5,6,230,224
21,84,6,8,271,263
21,85,0,4,201,197
21,85,1,6,209,203
21,85,2,11,227,216
21,85,3,6,207,201
21,85,4,4,233,229
21,85,5,10,221,211
21,85,6,3,231,228
21,86,0,12,164,152
21,86,1,7,211,204
21,86,2,12,195,183
21,86,3,12,191,179
21,86,4,6,238,232
21,86,5,15,240,225
21,86,6,6,276,270
21,87,0,4,170,166
21,87,1,4,192,188
21,87,2,8,212,204
21,87,3,6,219,213
21,87,4,9,239,230
21,87,5,7,246,239
21,87,6,2,249,247
21,88,0,3,175,172
21,88,1,8,200,192
21,88,2,5,215,210
21,88,3,32,256,224
21,88,4,11,272,261
21,88,5,3,204,201
21,88,6,3,249,246
21,89,0,5,164,159
21,89,1,4,174,170
21,89,2,9,201,192
21,89,3,27,238,211
21,89,4,13,258,245
21,89,5,5,191,186
21,89,6,5,239,234
21,90,0,9,202,193
21,90,1,9,214,205
21,90,2,19,231,212
21,90,3,51,280,229
21,90,4,4,248,244
21,90,5,5,234,229
21,90,6,12,290,278
21,91,0,9,216,207
21,91,1,20,248,228
21,91,2,25,240,215
21,91,3,64,316,252
21,91,4,11,237,226
21,91,5,9,230,221
21,91,6,2,279,277
21,92,0,9,227,218
21,92,1,8,242,234
21,92,2,33,259,226
21,92,3,57,298,241
21,92,4,10,231,221
21,92,5,7,213,206
21,92,6,7,238,231
21,93,0,13,256,243
21,93,1,8,247,239
21,93,2,8,239,231
21,93,3,6,228,222
21,93,4,16,304,288
21,93,5,4,221,217
21,93,6,7,267,260
21,94,0,4,219,215
21,94,1,8,248,240
21,94,2,5,267,262
21,94,3,4,221,217
21,94,4,9,253,244
21,94,5,8,236,228
21,94,6,7,255,248
21,95,0,13,251,238
21,95,1,2,211,209
21,95,2,3,237,234
21,95,3,11,217,206
21,95,4,7,245,238
21,95,5,5,221,216
21,95,6,5,271,266
21,96,0,6,246,240
21,96,1,10,246,236
21,96,2,8,253,245
21,96,3,11,241,230
21,96,4,10,246,236
21,96,5,12,256,244
21,96,6,4,283,279
21,97,0,3,256,253
21,97,1,8,245,237
21,97,2,8,263,255
21,97,3,5,252,247
21,97,4,9,256,247
21,97,5,1,225,224
21,97,6,9,309,300
21,98,0,7,249,242
21,98,1,5,237,232
21,98,2,14,257,243
21,98,3,8,271,263
21,98,4,12,276,264
21,98,5,10,252,242
21,98,6,10,300,290
21,99,0,10,281,271
21,99,1,11,295,284
21,99,2,15,308,293
21,99,3,11,325,314
21,99,4,7,305,298
21,99,5,14,248,234
21,99,6,9,374,365
21,100,0,10,265,255
21,100,1,11,282,271
21,100,2,8,283,275
21,100,3,16,292,276
21,100,4,7,275,268
21,100,5,6,289,283
21,100,6,3,272,269
21,101,0,11,243,232
21,101,1,4,247,243
21,101,2,8,252,244
21,101,3,9,253,244
21,101,4,6,264,258
21,101,5,17,256,239
21,101,6,6,292,286
21,102,0,12,366,354
21,102,1,10,341,331
21,102,2,18,366,348
21,102,3,9,354,345
21,102,4,10,357,347
21,102,5,9,324,315
21,102,6,12,357,345
21,103,0,13,351,338
21,103,1,11,341,330
21,103,2,8,361,353
21,103,3,4,326,322
21,103,4,17,335,318
21,103,5,12,335,323
21,103,6,5,325,320
21,104,0,13,337,324
21,104,1,8,327,319
21,104,2,23,332,309
21,104,3,22,327,305
21,104,4,7,358,351
21,104,5,12,318,306
21,104,6,8,313,305
21,105,0,19,495,476
21,105,1,11,541,530
21,105,2,12,497,485
21,105,3,14,500,486
21,105,4,17,478,461
21,105,5,16,376,360
21,105,6,10,376,366
21,106,0,21,530,509
21,106,1,12,503,491
21,106,2,24,521,497
21,106,3,9,450,441
21,106,4,17,425,408
21,106,5,4,341,337
21,106,6,5,369,364
21,107,0,7,365,358
21,107,1,7,465,458
21,107,2,15,386,371
21,107,3,11,417,406
21,107,4,11,407,396
21,107,5,11,316,305
21,107,6,12,369,357
21,108,0,10,481,471
21,108,1,11,577,566
21,108,2,13,539,526
21,108,3,15,511,496
21,108,4,10,461,451
21,108,5,9,366,357
21,108,6,7,358,351
21,109,0,6,507,501
21,109,1,17,492,475
21,109,2,9,463,454
21,109,3,9,476,467
21,109,4,14,405,391
21,109,5,6,353,347
21,109,6,8,325,317
21,110,0,17,379,362
21,110,1,9,387,378
21,110,2,14,444,430
21,110,3,12,336,324
21,110,4,10,368,358
21,110,5,4,296,292
21,110,6,7,316,309
21,111,0,7,370,363
21,111,1,5,393,388
21,111,2,14,402,388
21,111,3,19,432,413
21,111,4,10,370,360
21,111,5,11,263,252
21,111,6,8,303,295
21,112,0,11,354,343
21,112,1,23,347,324
21,112,2,8,338,330
21,112,3,13,332,319
21,112,4,6,317,311
21,112,5,8,277,269
21,112,6,6,250,244
21,113,0,11,303,292
21,113,1,16,312,296
21,113,2,9,321,312
21,113,3,15,351,336
21,113,4,10,297,287
21,113,5,19,291,272
21,113,6,12,291,279
21,114,0,6,274,268
21,114,1,12,298,286
21,114,2,11,285,274
21,114,3,7,312,305
21,114,4,4,261,257
21,114,5,12,241,229
21,114,6,4,255,251
21,115,0,8,273,265
21,115,1,9,284,275
21,115,2,11,272,261
21,115,3,4,266,262
21,115,4,9,286,277
21,115,5,12,218,206
21,115,6,9,262,253
21,116,0,12,259,247
21,116,1,7,281,274
21,116,2,10,277,267
21,116,3,7,235,228
21,116,4,9,270,261
21,116,5,7,219,212
21,116,6,17,264,247
21,117,0,8,300,292
21,117,1,11,291,280
21,117,2,10,338,328
21,117,3,4,225,221
21,117,4,6,244,238
21,117,5,7,226,219
21,117,6,15,243,228
21,118,0,6,226,220
21,118,1,12,290,278
21,118,2,3,255,252
21,118,3,5,218,213
21,118,4,8,263,255
21,118,5,6,221,215
21,118,6,7,266,259
21,119,0,11,244,233
21,119,1,9,257,248
21,119,2,7,250,243
21,119,3,5,202,197
21,119,4,16,272,256
21,119,5,3,193,190
21,119,6,10,243,233
21,120,0,5,275,270
21,120,1,8,273,265
21,120,2,8,315,307
21,120,3,7,253,246
21,120,4,8,266,258
21,120,5,10,235,225
21,120,6,9,270,261
21,121,0,10,255,245
21,121,1,5,239,234
21,121,2,6,270,264
21,121,3,11,254,243
21,121,4,5,257,252
21,121,5,10,249,239
21,121,6,6,236,230
21,122,0,13,233,220
21,122,1,10,219,209
21,122,2,6,261,255
21,122,3,5,241,236
21,122,4,7,256,249
21,122,5,3,216,213
21,122,6,8,234,226
21,123,0,7,303,296
21,123,1,9,293,284
21,123,2,11,273,262
21,123,3,4,235,231
21,123,4,6,251,245
21,123,5,3,216,213
21,123,6,6,241,235
21,124,0,7,275,268
21,124,1,7,267,260
21,124,2,4,241,237
21,124,3,8,220,212
21,124,4,6,265,259
21,124,5,8,169,161
21,124,6,10,233,223
21,125,0,7,224,217
21,125,1,8,268,260
21,125,2,4,218,214
21,125,3,7,216,209
21,125,4,11,240,229
21,125,5,8,204,196
21,125,6,6,192,186
21,126,0,4,318,314
21,126,1,12,322,310
21,126,2,19,367,348
21,126,3,11,308,297
21,126,4,9,291,282
21,126,5,4,234,230
21,126,6,14,281,267
21,127,0,7,274,267
21,127,1,4,274,270
21,127,2,5,316,311
21,127,3,7,229,222
21,127,4,8,287,279
21,127,5,7,222,215
21,127,6,11,248,237
21,128,0,9,230,221
21,128,1,7,233,226
21,128,2,2,276,274
21,128,3,5,228,223
21,128,4,11,263,252
21,128,5,4,219,215
21,128,6,9,249,240
21,129,0,4,226,222
21,129,1,9,256,247
21,129,2,4,262,258
21,129,3,3,236,233
21,129,4,2,256,254
21,129,5,1,192,191
21,129,6,6,231,225
21,130,0,6,242,236
21,130,1,5,234,229
21,130,2,3,241,238
21,130,3,7,203,196
21,130,4,4,231,227
21,130,5,9,210,201
21,130,6,5,202,197
21,131,0,3,197,194
21,131,1,4,228,224
21,131,2,12,227,215
21,131,3,5,189,184
21,131,4,5,269,264
21,131,5,7,225,218
21,131,6,10,191,181
21,132,0,5,227,222
